player_name,player_id,season,injury,from,until,days_missed,games_missed,age,dob,nationality_id,nationality_name,club_name,league_id,league_name,overall,value_eur,wage_eur,height_cm,weight_kg,club_position,fifa_update_date,short_name,long_name,combined_name,preferred_foot,work_rate,body_type,pace,month,injury_category,position_category
Christian Pulisic,315779,21/22,Ill,2022-03-06,2022-03-13,7,2,22,1998-09-18,95,United States,Chelsea,13,Premier League,82,49000000,120000,177,69,LW,2021-08-16,C. Pulisic,Christian Pulisic,Christian Pulisic,Right,Medium/Medium,Lean (170-185),89,Mar,illnesses and infections,forwards
Christian Pulisic,315779,21/22,Ankle injury,2021-09-09,2021-10-31,52,15,22,1998-09-18,95,United States,Chelsea,13,Premier League,82,49000000,120000,177,69,LW,2021-08-16,C. Pulisic,Christian Pulisic,Christian Pulisic,Right,Medium/Medium,Lean (170-185),89,Sep,joint and ligament injuries,forwards
Christian Pulisic,315779,21/22,Corona virus,2021-08-18,2021-08-30,12,2,22,1998-09-18,95,United States,Chelsea,13,Premier League,82,49000000,120000,177,69,LW,2021-08-16,C. Pulisic,Christian Pulisic,Christian Pulisic,Right,Medium/Medium,Lean (170-185),89,Aug,coronavirus,forwards
Gianluca Scamacca,315867,21/22,unknown injury,2022-01-05,2022-01-09,4,2,22,1999-01-01,27,Italy,Sassuolo,31,Serie A,74,9500000,26000,195,85,SUB,2021-08-16,G. Scamacca,Gianluca Scamacca,Gianluca Scamacca,Right,Medium/Medium,Normal (185+),70,Jan,unknown injuries,other
Scott McTominay,315969,21/22,Foot injury,2022-04-06,2022-04-18,12,2,24,1996-12-08,42,Scotland,Manchester United,13,Premier League,80,27500000,90000,193,88,RDM,2021-08-16,S. McTominay,Scott McTominay,Scott McTominay,Right,Medium/High,Normal (185+),66,Apr,miscellaneous,midfielders
Scott McTominay,315969,21/22,Ill,2022-02-22,2022-03-02,8,2,24,1996-12-08,42,Scotland,Manchester United,13,Premier League,80,27500000,90000,193,88,RDM,2021-08-16,S. McTominay,Scott McTominay,Scott McTominay,Right,Medium/High,Normal (185+),66,Feb,illnesses and infections,midfielders
Scott McTominay,315969,21/22,Groin injury,2021-08-26,2021-09-16,21,3,24,1996-12-08,42,Scotland,Manchester United,13,Premier League,80,27500000,90000,193,88,RDM,2021-08-16,S. McTominay,Scott McTominay,Scott McTominay,Right,Medium/High,Normal (185+),66,Aug,muscle injuries,midfielders
Martin Graiciar,319176,21/22,concussion,2022-03-01,2022-12-31,305,31,22,1999-04-11,12,Czech Republic,Fiorentina,31,Serie A,66,1900000,13000,183,77,RES,2021-08-16,M. Graiciar,Martin Graiciar,Martin Graiciar,Right,Medium/Medium,Normal (170-185),74,Mar,head and neck injuries,other
Robin Koch,328784,21/22,Corona virus,2022-03-21,2022-03-28,7,NA,24,1996-07-17,21,Germany,Leeds United,13,Premier League,77,19500000,56000,191,83,SUB,2021-08-16,R. Koch,Robin Koch,Robin Koch,Right,Medium/High,Lean (185+),66,Mar,coronavirus,other
Robin Koch,328784,21/22,Ill,2021-11-29,2021-12-17,18,4,24,1996-07-17,21,Germany,Leeds United,13,Premier League,77,19500000,56000,191,83,SUB,2021-08-16,R. Koch,Robin Koch,Robin Koch,Right,Medium/High,Lean (185+),66,Nov,illnesses and infections,other
Robin Koch,328784,21/22,Pubic bone bruise,2021-08-19,2021-11-28,101,15,24,1996-07-17,21,Germany,Leeds United,13,Premier League,77,19500000,56000,191,83,SUB,2021-08-16,R. Koch,Robin Koch,Robin Koch,Right,Medium/High,Lean (185+),66,Aug,bone injuries,other
Tyler Adams,332705,21/22,Thigh problems,2022-04-01,2022-04-08,7,2,22,1999-02-14,95,United States,RB Leipzig,19,Bundesliga,77,15500000,49000,175,72,SUB,2021-08-16,T. Adams,Tyler Shaan Adams,Tyler Adams,Right,High/High,Normal (170-185),81,Apr,miscellaneous,other
Tyler Adams,332705,21/22,muscular problems,2021-09-24,2021-09-30,6,2,22,1999-02-14,95,United States,RB Leipzig,19,Bundesliga,77,15500000,49000,175,72,SUB,2021-08-16,T. Adams,Tyler Shaan Adams,Tyler Adams,Right,High/High,Normal (170-185),81,Sep,muscle injuries,other
Jack McMillan,347617,21/22,Knee injury,2021-08-04,2021-09-16,43,5,23,1997-12-18,42,Scotland,Livingston,50,Premiership,62,850000,1000,183,77,SUB,2021-08-16,J. McMillan,Jack McMillan,Jack McMillan,Right,Medium/Medium,Normal (170-185),67,Aug,joint and ligament injuries,other
Giorgio Altare,354909,21/22,Corona virus,2022-02-02,2022-02-08,6,1,22,1998-08-09,27,Italy,Cagliari,31,Serie A,60,475000,4000,190,85,RES,2021-08-16,G. Altare,Giorgio Altare,Giorgio Altare,Right,Medium/Medium,Normal (185+),63,Feb,coronavirus,other
Cristian Borja,356099,21/22,unknown injury,2022-05-15,2022-05-23,8,2,28,1993-02-18,56,Colombia,Alanyaspor,68,Super Lig,74,3800000,13000,180,66,LB,2021-08-16,C. Borja,Cristián Alexis Borja González,Cristián Borja,Left,Medium/Medium,Lean (170-185),85,May,unknown injuries,defenders
Cristian Borja,356099,21/22,unknown injury,2022-03-12,2022-03-14,2,1,28,1993-02-18,56,Colombia,Alanyaspor,68,Super Lig,74,3800000,13000,180,66,LB,2021-08-16,C. Borja,Cristián Alexis Borja González,Cristián Borja,Left,Medium/Medium,Lean (170-185),85,Mar,unknown injuries,defenders
Cristian Borja,356099,21/22,unknown injury,2021-12-03,2022-01-03,31,6,28,1993-02-18,56,Colombia,Alanyaspor,68,Super Lig,74,3800000,13000,180,66,LB,2021-08-16,C. Borja,Cristián Alexis Borja González,Cristián Borja,Left,Medium/Medium,Lean (170-185),85,Dec,unknown injuries,defenders
Cristian Borja,356099,21/22,Fitness,2021-11-17,2021-11-21,4,1,28,1993-02-18,56,Colombia,Alanyaspor,68,Super Lig,74,3800000,13000,180,66,LB,2021-08-16,C. Borja,Cristián Alexis Borja González,Cristián Borja,Left,Medium/Medium,Lean (170-185),85,Nov,rest and fitness,defenders
Cristian Borja,356099,21/22,unknown injury,2021-10-24,2021-11-17,24,3,28,1993-02-18,56,Colombia,Alanyaspor,68,Super Lig,74,3800000,13000,180,66,LB,2021-08-16,C. Borja,Cristián Alexis Borja González,Cristián Borja,Left,Medium/Medium,Lean (170-185),85,Oct,unknown injuries,defenders
Mehdi Chahiri,358509,21/22,Broken ankle,2021-12-05,2022-04-24,140,18,24,1996-07-25,18,France,Strasbourg,16,Ligue 1,69,1900000,10000,180,77,SUB,2021-08-16,M. Chahiri,Mehdi Chahiri,Mehdi Chahiri,Right,High/Medium,Normal (170-185),73,Dec,bone injuries,other
Ferdy Druijf,360519,21/22,Bone bruise,2022-04-27,2022-08-10,105,13,23,1998-02-12,34,Netherlands,Rapid Vienna,80,Bundesliga,68,1800000,5000,190,83,SUB,2022-02-10,F. Druijf,Ferdy Druijf,Ferdy Druijf,Right,Medium/Medium,Normal (185+),54,Apr,bruises and contusions,other
Ferdy Druijf,360519,21/22,Corona virus,2022-04-09,2022-04-16,7,1,23,1998-02-12,34,Netherlands,Rapid Vienna,80,Bundesliga,68,1800000,5000,190,83,SUB,2022-02-10,F. Druijf,Ferdy Druijf,Ferdy Druijf,Right,Medium/Medium,Normal (185+),54,Apr,coronavirus,other
Ferdy Druijf,360519,21/22,unknown injury,2021-11-10,2021-12-26,46,8,23,1998-02-12,34,Netherlands,Rapid Vienna,80,Bundesliga,68,1800000,5000,190,83,SUB,2022-02-10,F. Druijf,Ferdy Druijf,Ferdy Druijf,Right,Medium/Medium,Normal (185+),54,Nov,unknown injuries,other
Alessandro Buongiorno,386446,21/22,Calf muscle tear,2022-05-07,2022-05-19,12,2,22,1999-06-06,27,Italy,Torino,31,Serie A,65,1500000,8000,194,80,LCB,2021-08-16,A. Buongiorno,Alessandro Buongiorno,Alessandro Buongiorno,Left,Medium/Medium,Lean (185+),59,May,muscle injuries,defenders
Nicolo Zaniolo,392085,21/22,unknown injury,2022-05-29,2022-06-08,10,5,21,1999-07-02,27,Italy,Roma,31,Serie A,78,31500000,38000,190,79,RM,2021-08-16,N. Zaniolo,Nicolò Zaniolo,Nicolò Zaniolo,Left,High/Medium,Unique,83,May,unknown injuries,midfielders
Nicolo Zaniolo,392085,21/22,Muscle fatigue,2022-05-14,2022-05-18,4,1,21,1999-07-02,27,Italy,Roma,31,Serie A,78,31500000,38000,190,79,RM,2021-08-16,N. Zaniolo,Nicolò Zaniolo,Nicolò Zaniolo,Left,High/Medium,Unique,83,May,muscle injuries,midfielders
Nicolo Zaniolo,392085,21/22,Hip flexor problems,2022-03-30,2022-04-09,10,2,21,1999-07-02,27,Italy,Roma,31,Serie A,78,31500000,38000,190,79,RM,2021-08-16,N. Zaniolo,Nicolò Zaniolo,Nicolò Zaniolo,Left,High/Medium,Unique,83,Mar,muscle injuries,midfielders
Nicolo Zaniolo,392085,21/22,muscular problems,2022-02-17,2022-02-22,5,1,21,1999-07-02,27,Italy,Roma,31,Serie A,78,31500000,38000,190,79,RM,2021-08-16,N. Zaniolo,Nicolò Zaniolo,Nicolò Zaniolo,Left,High/Medium,Unique,83,Feb,muscle injuries,midfielders
Nicolo Zaniolo,392085,21/22,unknown injury,2022-01-08,2022-01-11,3,1,21,1999-07-02,27,Italy,Roma,31,Serie A,78,31500000,38000,190,79,RM,2021-08-16,N. Zaniolo,Nicolò Zaniolo,Nicolò Zaniolo,Left,High/Medium,Unique,83,Jan,unknown injuries,midfielders
Nicolo Zaniolo,392085,21/22,Calf problems,2021-11-07,2021-11-16,9,7,21,1999-07-02,27,Italy,Roma,31,Serie A,78,31500000,38000,190,79,RM,2021-08-16,N. Zaniolo,Nicolò Zaniolo,Nicolò Zaniolo,Left,High/Medium,Unique,83,Nov,muscle injuries,midfielders
Nicolo Zaniolo,392085,21/22,Knee injury,2021-10-17,2021-10-24,7,3,21,1999-07-02,27,Italy,Roma,31,Serie A,78,31500000,38000,190,79,RM,2021-08-16,N. Zaniolo,Nicolò Zaniolo,Nicolò Zaniolo,Left,High/Medium,Unique,83,Oct,joint and ligament injuries,midfielders
Nicolo Zaniolo,392085,21/22,Muscle fatigue,2021-10-03,2021-10-11,8,6,21,1999-07-02,27,Italy,Roma,31,Serie A,78,31500000,38000,190,79,RM,2021-08-16,N. Zaniolo,Nicolò Zaniolo,Nicolò Zaniolo,Left,High/Medium,Unique,83,Oct,muscle injuries,midfielders
Nicolo Zaniolo,392085,21/22,bruise,2021-09-05,2021-09-12,7,3,21,1999-07-02,27,Italy,Roma,31,Serie A,78,31500000,38000,190,79,RM,2021-08-16,N. Zaniolo,Nicolò Zaniolo,Nicolò Zaniolo,Left,High/Medium,Unique,83,Sep,bruises and contusions,midfielders
Simon Asta,392131,21/22,Thigh problems,2021-08-09,2021-08-17,8,1,20,2001-01-25,21,Germany,SpVgg Greuther Fürth,19,Bundesliga,62,925000,3000,178,75,RES,2021-08-16,S. Asta,Simon Asta,Simon Asta,Right,Medium/Medium,Normal (170-185),66,Aug,miscellaneous,other
Lennart Moser,392717,21/22,Corona virus,2022-02-10,2022-02-19,9,1,21,1999-12-06,21,Germany,Austria Klagenfurt,80,Bundesliga,65,1400000,4000,196,88,SUB,2021-08-16,L. Moser,Lennart Franklin Moser,Lennart Moser,Left,Medium/Medium,Normal (185+),NA,Feb,coronavirus,other
Lennart Moser,392717,21/22,unknown injury,2021-11-26,2021-12-31,35,3,21,1999-12-06,21,Germany,Austria Klagenfurt,80,Bundesliga,65,1400000,4000,196,88,SUB,2021-08-16,L. Moser,Lennart Franklin Moser,Lennart Moser,Left,Medium/Medium,Normal (185+),NA,Nov,unknown injuries,other
Archie Meekison,396537,21/22,Cruciate ligament tear,2021-07-17,2021-11-08,114,17,19,2002-05-04,42,Scotland,Dundee United,50,Premiership,57,425000,750,180,76,SUB,2021-08-16,A. Meekison,Archie Meekison,Archie Meekison,Right,High/Medium,Lean (170-185),71,Jul,joint and ligament injuries,other
Michal Karbownik,401604,21/22,muscular problems,2022-01-20,2022-01-27,7,1,20,2001-03-13,37,Poland,Brighton & Hove Albion,13,Premier League,68,2500000,13000,175,65,SUB,2021-08-16,M. Karbownik,Michał Karbownik,Michał Karbownik,Right,High/High,Lean (170-185),77,Jan,muscle injuries,other
Michal Karbownik,401604,21/22,Outer ligament problems,2021-11-01,2021-12-08,37,16,20,2001-03-13,37,Poland,Brighton & Hove Albion,13,Premier League,68,2500000,13000,175,65,SUB,2021-08-16,M. Karbownik,Michał Karbownik,Michał Karbownik,Right,High/High,Lean (170-185),77,Nov,joint and ligament injuries,other
Kingsley Michael,401920,21/22,Broken fibula,2021-10-17,2022-05-05,200,30,21,1999-08-26,133,Nigeria,Bologna,31,Serie A,66,2100000,7000,176,70,RES,2021-08-16,K. Michael,Kingsley Dogo Michael,Kingsley Michael,Right,High/Medium,Lean (170-185),75,Oct,bone injuries,other
Kingsley Michael,401920,21/22,Hamstring muscle injury,2021-09-12,2021-10-14,32,7,21,1999-08-26,133,Nigeria,Bologna,31,Serie A,66,2100000,7000,176,70,RES,2021-08-16,K. Michael,Kingsley Dogo Michael,Kingsley Michael,Right,High/Medium,Lean (170-185),75,Sep,muscle injuries,other
Matthew Millar,402770,21/22,Tendon tear,2022-02-28,2022-05-10,71,10,24,1996-08-23,195,Australia,St. Mirren,50,Premiership,67,1300000,2000,186,80,SUB,2021-09-23,M. Millar,Matthew Millar,Matthew Millar,Right,High/High,Normal (185+),83,Feb,muscle injuries,other
Ismaila Sarr,410225,21/22,Hamstring injury,2022-02-27,2022-03-16,17,3,23,1998-02-25,136,Senegal,Watford,13,Premier League,78,31000000,53000,185,76,RW,2021-08-16,I. Sarr,Ismaïla Sarr,Ismaïla Sarr,Right,High/Medium,Lean (185+),94,Feb,muscle injuries,forwards
Ismaila Sarr,410225,21/22,bruise,2022-01-07,2022-01-27,20,7,23,1998-02-25,136,Senegal,Watford,13,Premier League,78,31000000,53000,185,76,RW,2021-08-16,I. Sarr,Ismaïla Sarr,Ismaïla Sarr,Right,High/Medium,Lean (185+),94,Jan,bruises and contusions,forwards
Ismaila Sarr,410225,21/22,Ligament injury,2021-11-21,2022-01-01,41,6,23,1998-02-25,136,Senegal,Watford,13,Premier League,78,31000000,53000,185,76,RW,2021-08-16,I. Sarr,Ismaïla Sarr,Ismaïla Sarr,Right,High/Medium,Lean (185+),94,Nov,joint and ligament injuries,forwards
Thomas van den Belt,412941,21/22,Calf injury,2022-02-07,2022-02-16,9,1,20,2001-06-18,34,Netherlands,PEC Zwolle,10,Eredivisie,64,1400000,2000,181,67,SUB,2021-08-16,T. van den Belt,Thomas van den Belt,Thomas van den Belt,Right,Medium/Medium,Normal (170-185),56,Feb,muscle injuries,other
Denzel Hall,412949,21/22,Knee injury,2022-02-26,2022-03-11,13,3,20,2001-05-22,34,Netherlands,Feyenoord,10,Eredivisie,61,825000,1000,180,74,RES,2021-08-16,D. Hall,Denzel Hall,Denzel Hall,Right,Medium/Medium,Lean (170-185),81,Feb,joint and ligament injuries,other
Denzel Hall,412949,21/22,Knock,2022-02-03,2022-02-25,22,3,20,2001-05-22,34,Netherlands,Feyenoord,10,Eredivisie,61,825000,1000,180,74,RES,2021-08-16,D. Hall,Denzel Hall,Denzel Hall,Right,Medium/Medium,Lean (170-185),81,Feb,bruises and contusions,other
Denzel Hall,412949,21/22,unknown injury,2021-11-19,2022-01-14,56,10,20,2001-05-22,34,Netherlands,Feyenoord,10,Eredivisie,61,825000,1000,180,74,RES,2021-08-16,D. Hall,Denzel Hall,Denzel Hall,Right,Medium/Medium,Lean (170-185),81,Nov,unknown injuries,other
Denzel Hall,412949,21/22,Mononucleation,2021-07-21,2021-09-17,58,10,20,2001-05-22,34,Netherlands,Feyenoord,10,Eredivisie,61,825000,1000,180,74,RES,2021-08-16,D. Hall,Denzel Hall,Denzel Hall,Right,Medium/Medium,Lean (170-185),81,Jul,illnesses and infections,other
Ezri Konsa,413403,21/22,Knee injury,2022-05-15,2022-07-10,56,3,23,1997-10-23,14,England,Aston Villa,13,Premier League,78,20000000,50000,183,77,RCB,2021-08-16,E. Konsa,Ezri Konsa Ngoyo,Ezri Konsa,Right,Medium/Medium,Lean (170-185),77,May,joint and ligament injuries,defenders
Melle Meulensteen,426280,21/22,Ill,2022-03-04,2022-03-08,4,1,21,1999-07-04,34,Netherlands,RKC Waalwijk,10,Eredivisie,67,1900000,2000,184,76,RCB,2021-08-16,M. Meulensteen,Melle Meulensteen,Melle Meulensteen,Right,High/Medium,Normal (170-185),65,Mar,illnesses and infections,defenders
Roberto Massimo,431561,21/22,Back problems,2022-05-05,2022-05-13,8,1,20,2000-10-12,21,Germany,VfB Stuttgart,19,Bundesliga,67,2200000,7000,181,77,SUB,2021-08-16,R. Massimo,Roberto Massimo,Roberto Massimo,Right,High/Medium,Lean (170-185),87,May,back injuries,other
Roberto Massimo,431561,21/22,influenza,2022-02-11,2022-02-15,4,1,20,2000-10-12,21,Germany,VfB Stuttgart,19,Bundesliga,67,2200000,7000,181,77,SUB,2021-08-16,R. Massimo,Roberto Massimo,Roberto Massimo,Right,High/Medium,Lean (170-185),87,Feb,illnesses and infections,other
Roberto Massimo,431561,21/22,Capsular injury,2021-12-12,2021-12-29,17,2,20,2000-10-12,21,Germany,VfB Stuttgart,19,Bundesliga,67,2200000,7000,181,77,SUB,2021-08-16,R. Massimo,Roberto Massimo,Roberto Massimo,Right,High/Medium,Lean (170-185),87,Dec,joint and ligament injuries,other
Roberto Massimo,431561,21/22,Ill,2021-11-14,2021-11-16,2,1,20,2000-10-12,21,Germany,VfB Stuttgart,19,Bundesliga,67,2200000,7000,181,77,SUB,2021-08-16,R. Massimo,Roberto Massimo,Roberto Massimo,Right,High/Medium,Lean (170-185),87,Nov,illnesses and infections,other
Roberto Massimo,431561,21/22,Fitness,2021-10-23,2021-11-03,11,3,20,2000-10-12,21,Germany,VfB Stuttgart,19,Bundesliga,67,2200000,7000,181,77,SUB,2021-08-16,R. Massimo,Roberto Massimo,Roberto Massimo,Right,High/Medium,Lean (170-185),87,Oct,rest and fitness,other
Roberto Massimo,431561,21/22,Corona virus,2021-10-08,2021-10-22,14,2,20,2000-10-12,21,Germany,VfB Stuttgart,19,Bundesliga,67,2200000,7000,181,77,SUB,2021-08-16,R. Massimo,Roberto Massimo,Roberto Massimo,Right,High/Medium,Lean (170-185),87,Oct,coronavirus,other
Matias Vina,439072,21/22,Adductor injury,2021-11-03,2021-11-26,23,6,23,1997-11-09,60,Uruguay,Roma,31,Serie A,76,14500000,35000,181,70,LB,2021-08-16,M. Viña,Matías Viña,Matías Viña,Left,High/Medium,Lean (170-185),82,Nov,muscle injuries,defenders
Matias Vina,439072,21/22,Knee injury,2021-09-15,2021-09-25,10,3,23,1997-11-09,60,Uruguay,Roma,31,Serie A,76,14500000,35000,181,70,LB,2021-08-16,M. Viña,Matías Viña,Matías Viña,Left,High/Medium,Lean (170-185),82,Sep,joint and ligament injuries,defenders
Matias Vina,439072,21/22,muscular problems,2021-09-04,2021-09-10,6,2,23,1997-11-09,60,Uruguay,Roma,31,Serie A,76,14500000,35000,181,70,LB,2021-08-16,M. Viña,Matías Viña,Matías Viña,Left,High/Medium,Lean (170-185),82,Sep,muscle injuries,defenders
Ogechika Heil,448257,21/22,unknown injury,2022-02-01,2022-02-17,16,3,20,2000-11-27,21,Germany,Go Ahead Eagles,10,Eredivisie,62,875000,2000,168,72,SUB,2021-08-16,O. Heil,Ogechika Heil,Ogechika Heil,Right,Medium/High,Normal (170-),83,Feb,unknown injuries,other
Ogechika Heil,448257,21/22,Hamstring injury,2021-10-31,2021-12-08,38,5,20,2000-11-27,21,Germany,Go Ahead Eagles,10,Eredivisie,62,875000,2000,168,72,SUB,2021-08-16,O. Heil,Ogechika Heil,Ogechika Heil,Right,Medium/High,Normal (170-),83,Oct,muscle injuries,other
Ogechika Heil,448257,21/22,Hamstring injury,2021-07-08,2021-07-31,23,NA,20,2000-11-27,21,Germany,Go Ahead Eagles,10,Eredivisie,62,875000,2000,168,72,SUB,2021-08-16,O. Heil,Ogechika Heil,Ogechika Heil,Right,Medium/High,Normal (170-),83,Jul,muscle injuries,other
Mohammad Naderi,450108,21/22,Groin problems,2022-04-16,2022-04-25,9,2,24,1996-10-05,161,Iran,Altay SK,68,Super Lig,65,1100000,3000,188,86,LWB,2021-09-23,M. Naderi,Mohammad Naderi,Mohammad Naderi,Left,Medium/Medium,Normal (185+),64,Apr,muscle injuries,defenders
Mohammad Naderi,450108,21/22,Fitness,2021-11-22,2021-12-05,13,3,24,1996-10-05,161,Iran,Altay SK,68,Super Lig,65,1100000,3000,188,86,LWB,2021-09-23,M. Naderi,Mohammad Naderi,Mohammad Naderi,Left,Medium/Medium,Normal (185+),64,Nov,rest and fitness,defenders
Mohammad Naderi,450108,21/22,Torn thigh muscle,2021-10-22,2021-11-22,31,5,24,1996-10-05,161,Iran,Altay SK,68,Super Lig,65,1100000,3000,188,86,LWB,2021-09-23,M. Naderi,Mohammad Naderi,Mohammad Naderi,Left,Medium/Medium,Normal (185+),64,Oct,muscle injuries,defenders
Laurenz Dehl,451403,21/22,surgery,2021-12-02,2022-02-10,70,10,19,2001-12-12,21,Germany,FC Union Berlin,19,Bundesliga,62,850000,3000,179,76,SUB,2021-08-16,L. Dehl,Laurenz Dehl,Laurenz Dehl,Left,Medium/Medium,Lean (170-185),61,Dec,surgeries,other
Damir Ceter,460898,21/22,Knee problems,2022-01-04,2022-03-11,66,10,23,1997-11-02,56,Colombia,Cagliari,31,Serie A,60,550000,5000,190,81,RES,2021-08-16,D. Ceter,Damir Ceter Valencia,Damir Ceter,Right,Medium/Low,Normal (185+),49,Jan,joint and ligament injuries,other
Damir Ceter,460898,21/22,Calf injury,2021-09-11,2021-11-22,72,11,23,1997-11-02,56,Colombia,Cagliari,31,Serie A,60,550000,5000,190,81,RES,2021-08-16,D. Ceter,Damir Ceter Valencia,Damir Ceter,Right,Medium/Low,Normal (185+),49,Sep,muscle injuries,other
Josip Stanisic,483046,21/22,Torn muscle bundle,2021-12-02,2022-01-24,53,8,21,2000-04-02,21,Germany,FC Bayern München,19,Bundesliga,63,1000000,8000,186,77,RES,2021-08-16,J. Stanišić,Josip Stanišić,Josip Stanišić,Right,Medium/Medium,Lean (185+),65,Dec,muscle injuries,other
Josip Stanisic,483046,21/22,Corona virus,2021-11-15,2021-11-25,10,3,21,2000-04-02,21,Germany,FC Bayern München,19,Bundesliga,63,1000000,8000,186,77,RES,2021-08-16,J. Stanišić,Josip Stanišić,Josip Stanišić,Right,Medium/Medium,Lean (185+),65,Nov,coronavirus,other
Mitchell Dijks,187245,21/22,Thigh problems,2022-04-24,2022-05-14,20,4,28,1993-02-09,34,Netherlands,Bologna,31,Serie A,72,2100000,21000,194,90,SUB,2021-08-16,M. Dijks,Mitchell Dijks,Mitchell Dijks,Left,Medium/Medium,Lean (185+),67,Apr,miscellaneous,other
Mitchell Dijks,187245,21/22,Thigh problems,2022-01-15,2022-01-20,5,1,28,1993-02-09,34,Netherlands,Bologna,31,Serie A,72,2100000,21000,194,90,SUB,2021-08-16,M. Dijks,Mitchell Dijks,Mitchell Dijks,Left,Medium/Medium,Lean (185+),67,Jan,miscellaneous,other
Mitchell Dijks,187245,21/22,unknown injury,2021-10-02,2021-10-08,6,1,28,1993-02-09,34,Netherlands,Bologna,31,Serie A,72,2100000,21000,194,90,SUB,2021-08-16,M. Dijks,Mitchell Dijks,Mitchell Dijks,Left,Medium/Medium,Lean (185+),67,Oct,unknown injuries,other
Mitchell Dijks,187245,21/22,Bone edema,2021-08-11,2021-09-08,28,3,28,1993-02-09,34,Netherlands,Bologna,31,Serie A,72,2100000,21000,194,90,SUB,2021-08-16,M. Dijks,Mitchell Dijks,Mitchell Dijks,Left,Medium/Medium,Lean (185+),67,Aug,bone injuries,other
Bouna Sarr,190685,21/22,Patellar tendon problems,2022-03-28,2022-05-09,42,9,29,1992-01-31,18,France,FC Bayern München,19,Bundesliga,75,4900000,53000,177,69,SUB,2021-08-16,B. Sarr,Bouna Sarr,Bouna Sarr,Right,Medium/Medium,Lean (170-185),73,Mar,joint and ligament injuries,other
Bouna Sarr,190685,21/22,Patellar tendon problems,2022-02-07,2022-02-28,21,4,29,1992-01-31,18,France,FC Bayern München,19,Bundesliga,75,4900000,53000,177,69,SUB,2021-08-16,B. Sarr,Bouna Sarr,Bouna Sarr,Right,Medium/Medium,Lean (170-185),73,Feb,joint and ligament injuries,other
Bouna Sarr,190685,21/22,Adductor injury,2021-11-25,2021-12-09,14,3,29,1992-01-31,18,France,FC Bayern München,19,Bundesliga,75,4900000,53000,177,69,SUB,2021-08-16,B. Sarr,Bouna Sarr,Bouna Sarr,Right,Medium/Medium,Lean (170-185),73,Nov,muscle injuries,other
Dimitrios Goutas,191829,21/22,pneumonia,2022-01-14,2022-01-21,7,2,27,1994-04-04,22,Greece,Sivasspor,68,Super Lig,65,800000,4000,189,81,RCB,2021-08-16,D. Goutas,Dimitrios Goutas,Dimitrios Goutas,Right,Medium/High,Normal (185+),60,Jan,illnesses and infections,defenders
